OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	X	Y	Z	sX	sY	sZ	RMS	Range	Direction	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
GB-BV-100	32	20240326_BRUVS 7_L27_GX010003.MP4	106120	20240326_BRUVS 7_R28_GX010004.MP4	106265	59.01451	1	52.06646	1306.63081	-378.26436	-8008.00644	26.64326	9.90908	162.64733	0.93168	8122.71723	9.55177	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
GB-BV-100	33	20240326_BRUVS 7_L27_GX010003.MP4	106212	20240326_BRUVS 7_R28_GX010004.MP4	106357	59.06567	1	52.11762	-1833.04703	-507.66574	-3938.33677	19.56946	6.22683	42.65577	2.33718	4373.58919	25.69000	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
GB-BV-100	35	20240326_BRUVS 7_L27_GX010003.MP4	120382	20240326_BRUVS 7_R28_GX010004.MP4	120527	66.94577	1	59.99772	37.99126	-147.98011	-1653.77782	1.02345	1.20547	7.08875	0.33589	1660.81984	4.95047	Sparidae	Chrysophrys	auratus	37353001	1	AD	Passing			
GB-BV-118	0	20240326_BRUVS 8_L29_GX010004.MP4	620	20240326_BRUVS 8_R30_GX010003.MP4	741	0.34479		-1.00000	101.87259	-26.46526	-1140.68236	0.75797	0.70659	3.29505	1.00371	1145.52813	5.16307								Sync		
GB-BV-118	18	20240326_BRUVS 8_L29_GX010004.MP4	65094	20240326_BRUVS 8_R30_GX010003.MP4	65215	36.19953	1	28.19097	-741.83820	-37.00762	-2344.00897	4.53505	1.48184	14.03992	6.35373	2458.87607	17.56335	Dasyatidae	Bathytoshia	brevicaudata	37035001	1	AD	Passing			
GB-BV-118	19	20240326_BRUVS 8_L29_GX010004.MP4	78077	20240326_BRUVS 8_R30_GX010003.MP4	78198	43.41953	1	35.41097	3723.33408	-631.88052	-8969.03988	85.65008	17.51431	207.05689	6.69849	9731.70931	22.75037	Urolophidae		spp		1	AD	Passing			
GB-BV-118	21	20240326_BRUVS 8_L29_GX010004.MP4	84245	20240326_BRUVS 8_R30_GX010003.MP4	84366	46.84963	1	38.84106	-212.15743	-260.30854	-1745.58047	1.39070	1.60334	7.61906	1.17184	1777.58896	10.47875	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
GB-BV-118	43	20240326_BRUVS 8_L29_GX010004.MP4	109393	20240326_BRUVS 8_R30_GX010003.MP4	109514	60.83472	1	52.82616	47.11067	-65.26338	-1464.97718	0.91591	0.93776	5.36449	0.37442	1467.18672	2.72766	Sparidae	Chrysophrys	auratus	37353001	1	AD	Passing			
GB-BV-020	0	20240326_BRUVS 9_L31_GX010006.MP4	1031	20240326_BRUVS 9_R32_GX010009.MP4	1106	0.57335		-1.00000	111.23749	-8.85516	-1033.98979	0.70081	0.63664	2.75815	1.85058	1039.99379	6.14675								Sync		
GB-BV-108	0	20240326_BRUVS 10_L33_GX010007.MP4	563	20240326_BRUVS 10_R34_GX010009.MP4	650	0.31309		-1.00000	-23.90570	59.21462	-991.35045	0.62512	0.62485	2.51003	0.44106	993.40504	3.89425								Sync		
GB-BV-108	3	20240326_BRUVS 10_L33_GX010007.MP4	30774	20240326_BRUVS 10_R34_GX010009.MP4	30861	17.11378	1	8.75487	1649.58998	771.97216	-6052.76850	24.99603	11.89780	91.72264	1.04047	6320.84604	16.84276	Carangidae		spp		10	AD	Passing			
GB-BV-108	82	20240326_BRUVS 10_L33_GX010007.MP4	103761	20240326_BRUVS 10_R34_GX010009.MP4	103848	57.70270	1	49.34379	1860.90892	190.77591	-2612.29727	12.27235	2.01988	17.59731	0.01398	3213.01641	35.62985	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
GB-BV-108	83	20240326_BRUVS 10_L33_GX010007.MP4	104533	20240326_BRUVS 10_R34_GX010009.MP4	104620	58.13202	1	49.77311	-2536.93654	408.69695	-5012.94280	33.24855	6.00037	66.25233	0.15916	5633.17634	27.17624	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
GB-BV-085	0	20240326_BRUVS 1_L15_GX010007.MP4	9474	20240326_BRUVS 1_R16_GX010010.MP4	9613	5.26860		-1.00000	-22.04292	4.79089	-722.32263	0.46604	0.44775	1.41013	1.69223	722.67477	1.82052								SYNC		
GB-BV-085	16	20240326_BRUVS 1_L15_GX010007.MP4	28113	20240326_BRUVS 1_R16_GX010010.MP4	28252	15.63397	1	9.46558	2192.39153	-20.51693	-3441.15780	19.97291	2.15481	32.03099	2.60908	4080.26575	32.50172	Labridae	Coris	auricularis	37384088	1	AD	Passing			
GB-BV-085	23	20240326_BRUVS 1_L15_GX010007.MP4	72903	20240326_BRUVS 1_R16_GX010010.MP4	73042	40.54221	1	34.37382	1068.83564	-50.14085	-2423.63501	6.96144	1.53978	15.93394	0.57919	2649.32641	23.81527	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
GB-BV-085	24	20240326_BRUVS 1_L15_GX010007.MP4	72903	20240326_BRUVS 1_R16_GX010010.MP4	73042	40.54221	1	34.37382	2548.77173	77.39355	-5321.47101	36.14069	3.41299	76.26379	9.79947	5900.87119	25.60707	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
GB-BV-085	25	20240326_BRUVS 1_L15_GX010007.MP4	72936	20240326_BRUVS 1_R16_GX010010.MP4	73075	40.56056	1	34.39217	845.01323	-268.57192	-1560.26393	3.57962	1.51303	6.70079	0.49028	1794.60351	29.56983	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
GB-BV-085	27	20240326_BRUVS 1_L15_GX010007.MP4	97331	20240326_BRUVS 1_R16_GX010010.MP4	97470	54.12690	1	47.95851	272.76943	-246.80962	-1436.57378	1.31075	1.28313	5.43334	0.20445	1482.92359	14.27650	Dasyatidae	Bathytoshia	brevicaudata	37035001	1	AD	Passing			
GB-BV-085	51	20240326_BRUVS 1_L15_GX010007.MP4	115681	20240326_BRUVS 1_R16_GX010010.MP4	115820	64.33155	1	58.16316	40.60210	-10.58804	-1380.64651	0.86106	0.84117	4.93718	0.29691	1381.28397	1.71275	Sillaginidae	Sillago	spp		1	AD	Passing			
GB-BV-069	0	20240326_BRUVS 2_L17_GX010009.MP4	321	20240326_BRUVS 2_R18_GX010009.MP4	544	0.17851		-1.00000	50.91471	71.39554	-864.75236	0.55695	0.55508	1.94442	0.24317	869.18713	5.87906								Sync		
GB-BV-069	2	20240326_BRUVS 2_L17_GX010009.MP4	33822	20240326_BRUVS 2_R18_GX010009.MP4	34045	18.80881	1	13.96230	201.76811	-113.42225	-1436.61576	1.12071	0.97168	5.24648	3.28581	1455.14254	9.09992	Unknown	Unknown	Unknown	0	5	AD	Passing			
GB-BV-069	3	20240326_BRUVS 2_L17_GX010009.MP4	34929	20240326_BRUVS 2_R18_GX010009.MP4	35152	19.42442	1	14.57791	-2600.66592	-216.75467	-3584.56397	22.18595	2.91474	31.36588	1.19330	4433.90851	36.04700	Urolophidae	Trygonoptera	mucosa	37038015	1	AD	Passing			
GB-BV-069	4	20240326_BRUVS 2_L17_GX010009.MP4	43336	20240326_BRUVS 2_R18_GX010009.MP4	43559	24.09966	1	19.25314	-4139.73521	1150.06925	-6580.82797	67.17015	19.03980	108.33365	1.47357	7859.22157	33.16910	Sphyrnidae	Sphyrna	zygaena	37019004	1	AD	Passing			
GB-BV-069	5	20240326_BRUVS 2_L17_GX010009.MP4	55045	20240326_BRUVS 2_R18_GX010009.MP4	55268	30.61117	1	25.76465	-2270.45176	-135.42887	-3752.20599	21.33086	2.66534	35.91362	0.53591	4387.74907	31.21683	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
GB-BV-069	6	20240326_BRUVS 2_L17_GX010009.MP4	55438	20240326_BRUVS 2_R18_GX010009.MP4	55661	30.82972	1	25.98321	16.06282	-226.41569	-2867.75560	1.74094	2.38415	20.37902	0.92894	2876.72457	4.41725	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
GB-BV-069	7	20240326_BRUVS 2_L17_GX010009.MP4	55651	20240326_BRUVS 2_R18_GX010009.MP4	55874	30.94817	1	26.10166	150.76663	-136.76205	-2362.28399	1.67240	1.65076	13.90106	0.25056	2371.03776	4.85263	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
GB-BV-069	14	20240326_BRUVS 2_L17_GX010009.MP4	83367	20240326_BRUVS 2_R18_GX010009.MP4	83590	46.36136	1	41.51485	-2311.32973	365.20402	-6185.00584	36.12370	6.70203	97.28932	0.95483	6612.85992	20.74060	Sparidae	Chrysophrys	auratus	37353001	1	AD	Passing			
GB-BV-129	0	20240326_BRUVS 3_L19_GX010005.MP4	1664	20240326_BRUVS 3_R20_GX010005.MP4	1548	0.92537		-1.00000																	Sync		
GB-BV-073	0	20240326_BRUVS 4_L21_GX010007.MP4	337	20240326_BRUVS 4_R22_GX010007.MP4	257	0.18741		-1.00000	-16.38665	55.54844	-1076.35105	0.67103	0.67433	3.42791	1.41961	1077.90803	3.53481								Sync		
GB-BV-073	2	20240326_BRUVS 4_L21_GX010007.MP4	24369	20240326_BRUVS 4_R22_GX010007.MP4	24289	13.55189	1	5.52497	1488.38650	-607.87152	-2685.78307	12.10561	5.47315	22.43302	0.69770	3130.21291	30.72957	Mullidae	Upeneichthys	spp		7	AD	Passing			
GB-BV-073	15	20240326_BRUVS 4_L21_GX010007.MP4	51885	20240326_BRUVS 4_R22_GX010007.MP4	51805	28.85385	1	20.82694	1210.26559	730.82303	-2006.07683	7.37277	4.62437	12.79986	3.46269	2454.21868	35.42049	Unknown	Unknown	Unknown	0	250	AD	Passing			
GB-BV-073	29	20240326_BRUVS 4_L21_GX010007.MP4	66908	20240326_BRUVS 4_R22_GX010007.MP4	66828	37.20832	1	29.18140	1502.12555	-706.05233	-3045.69553	13.76683	7.04765	28.47706	1.47710	3468.59516	28.39099	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
GB-BV-073	30	20240326_BRUVS 4_L21_GX010007.MP4	67017	20240326_BRUVS 4_R22_GX010007.MP4	66937	37.26894	1	29.24202	1853.60761	-666.21745	-2938.26583	16.52452	6.53462	27.00001	1.28277	3537.38787	33.67939	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
GB-BV-073	45	20240326_BRUVS 4_L21_GX010007.MP4	109658	20240326_BRUVS 4_R22_GX010007.MP4	109578	60.98209	1	52.95518	-368.00953	-307.50979	-1975.92049	2.35753	2.20775	11.39981	3.18099	2033.28676	13.34487	Dasyatidae	Bathytoshia	brevicaudata	37035001	1	AD	Passing			
GB-BV-113	0	20240326_BRUVS 5_L23_GX010005.MP4	379	20240326_BRUVS 5_R24_GX010005.MP4	561	0.21077		-1.00000	-25.47352	220.12722	-990.09394	0.62873	0.81200	2.52422	0.96056	1014.58903	12.94172								Sync		
GB-BV-113	2	20240326_BRUVS 5_L23_GX010005.MP4	19818	20240326_BRUVS 5_R24_GX010005.MP4	20000	11.02102	1	1.79290	-7.70202	-13.27642	-1601.80376	0.98538	0.97956	6.40938	0.81955	1601.87730	0.31211	Labridae	Siphonognathus	caninis	37385011	1	AD	Passing			
GB-BV-113	7	20240326_BRUVS 5_L23_GX010005.MP4	24370	20240326_BRUVS 5_R24_GX010005.MP4	24552	13.55244	1	4.32432	-404.34760	-186.73835	-775.42726	0.91940	0.64957	1.77209	1.72346	894.23467	29.73570	Labridae	Austrolabrus	maculatus	37384025	1	AD	Passing			
GB-BV-113	11	20240326_BRUVS 5_L23_GX010005.MP4	41608	20240326_BRUVS 5_R24_GX010005.MP4	41790	23.13869	1	13.91058	85.68745	-18.99337	-1847.33612	1.18915	1.13069	8.48781	0.65358	1849.41986	2.66836	Mullidae	Upeneichthys	stotti	37355030	1	AD	Passing			
GB-BV-113	17	20240326_BRUVS 5_L23_GX010005.MP4	70866	20240326_BRUVS 5_R24_GX010005.MP4	71048	39.40941	1	30.18129	-585.60247	26.67606	-2492.66315	3.89194	1.52559	15.70280	1.36436	2560.66621	13.25292	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
GB-BV-057	0	20240326_BRUVS 6_L95_GX010005.MP4	1350	20240326_BRUVS 6_R96_GX010005.MP4	1197	0.75075		-1.00000	26.92416	85.75481	-559.97788	0.37682	0.37573	0.85595	3.89496	567.14550	9.21564								Sync		
GB-BV-057	15	20240326_BRUVS 6_L95_GX010005.MP4	44802	20240326_BRUVS 6_R96_GX010005.MP4	44649	24.91491	1	22.71661	-56.82669	-222.82505	-2090.83461	1.31137	1.73045	10.92301	8.09462	2103.44233	6.17808	Trygonorrhinidae	Aptychotrema	vincentiana	37027001	1	AD	Passing			
GB-BV-057	20	20240326_BRUVS 6_L95_GX010005.MP4	54048	20240326_BRUVS 6_R96_GX010005.MP4	53895	30.05672	1	27.85841	-3555.78064	1228.74665	-7198.43254	68.17908	23.87362	139.27687	7.78491	8122.24263	27.62611	Labridae	Choerodon	rubescens	37384039	1	AD	Passing			
GB-BV-057	21	20240326_BRUVS 6_L95_GX010005.MP4	67993	20240326_BRUVS 6_R96_GX010005.MP4	67840	37.81170	1	35.61339	1399.66536	379.67982	-5754.03231	20.05904	6.31642	82.32064	10.93477	5933.97908	14.17312	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
GB-BV-057	22	20240326_BRUVS 6_L95_GX010005.MP4	68045	20240326_BRUVS 6_R96_GX010005.MP4	67892	37.84062	1	35.64231	-1454.30601	383.07796	-7813.36893	28.65598	8.65055	153.04896	16.31174	7956.78885	10.92130	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
GB-BV-057	23	20240326_BRUVS 6_L95_GX010005.MP4	68045	20240326_BRUVS 6_R96_GX010005.MP4	67892	37.84062	1	35.64231	-3390.80689	751.33416	-9243.70762	81.06927	18.53233	222.09196	5.23890	9874.62429	20.61441	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
GB-BV-057	27	20240326_BRUVS 6_L95_GX010005.MP4	83776	20240326_BRUVS 6_R96_GX010005.MP4	83623	46.58881	1	44.39050	462.78918	111.99356	-2679.07340	3.39875	1.77118	17.86088	5.36756	2721.05690	10.10220	Dasyatidae	Bathytoshia	brevicaudata	37035001	1	AD	Passing			
GB-BV-125	0	20240326_BRUVS 7_L27_GX010004.MP4	22880	20240326_BRUVS 7_R28_GX010005.MP4	22737	12.72383		-1.00000	8.95946	28.62753	-862.96471	0.54894	0.53567	2.00505	2.67546	863.48590	2.31655								Sync		
GB-BV-125	9	20240326_BRUVS 7_L27_GX010004.MP4	81244	20240326_BRUVS 7_R28_GX010005.MP4	81101	45.18074	1	30.97375	1107.42534	-583.58176	-1905.66394	5.40881	3.18281	9.62017	1.34046	2280.02492	33.14305	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
GB-BV-125	19	20240326_BRUVS 7_L27_GX010004.MP4	113267	20240326_BRUVS 7_R28_GX010005.MP4	113124	62.98910	1	48.78212	-954.08839	-1097.90227	-3585.71949	9.12858	10.80462	34.02206	0.20488	3869.50363	21.82497	Dasyatidae	Bathytoshia	brevicaudata	37035001	1	AD	Passing			
GB-BV-125	21	20240326_BRUVS 7_L27_GX010004.MP4	113514	20240326_BRUVS 7_R28_GX010005.MP4	113371	63.12646	1	48.91947	-501.95671	-1564.19668	-5673.90303	8.02071	23.47593	82.58849	0.10151	5906.93215	15.82484	Dasyatidae	Bathytoshia	brevicaudata	37035001	1	AD	Passing			
GB-BV-125	24	20240326_BRUVS 7_L27_GX010004.MP4	114105	20240326_BRUVS 7_R28_GX010005.MP4	113962	63.45512	1	49.24814	-2.53140	-783.51271	-2223.14472	1.36309	4.75442	12.81570	0.27004	2357.17437	19.07530	Dasyatidae	Bathytoshia	brevicaudata	37035001	1	AD	Passing			
GB-BV-125	25	20240326_BRUVS 7_L27_GX010004.MP4	124853	20240326_BRUVS 7_R28_GX010005.MP4	124710	69.43221	1	55.22523	3847.34657	-57.76345	-8437.99889	83.70310	5.69377	185.48973	10.71905	9273.90088	24.51039	Scombridae	Thunnus	spp		1	AD	Passing	constant RMS errors		
GB-BV-125	26	20240326_BRUVS 7_L27_GX010004.MP4	130090	20240326_BRUVS 7_R28_GX010005.MP4	129947	72.34457	1	58.13758	1837.66633	-1048.02646	-2942.39749	13.57444	8.22651	22.41811	8.98657	3623.95916	35.54828	Labridae	Eupetrichthys	angustipes	37384105	1	AD	Passing			
GB-BV-041	0	20240326_BRUVS 8_L29_GX010005.MP4	1069	20240326_BRUVS 8_R30_GX010004.MP4	214	0.59448		-1.00000	61.42721	94.92577	-748.06594	0.49093	0.49366	1.46448	3.23582	756.56252	9.05040								Sync		
GB-BV-041	1	20240326_BRUVS 8_L29_GX010005.MP4	12001	20240326_BRUVS 8_R30_GX010004.MP4	11146	6.67390	1	2.61651	927.92064	-437.86754	-3699.97856	8.72043	4.91606	34.24448	30.06926	3839.61014	15.27766	Unknown	Unknown	Unknown	0	1	AD	Passing			
GB-BV-041	15	20240326_BRUVS 8_L29_GX010005.MP4	39749	20240326_BRUVS 8_R30_GX010004.MP4	38894	22.10488	1	18.04749	-897.59740	-148.71783	-1672.69363	4.02859	1.28362	7.64883	0.24757	1904.12764	28.46001	Urolophidae	Trygonoptera	mucosa	37038015	1	AD	Passing			
GB-BV-041	57	20240326_BRUVS 8_L29_GX010005.MP4	97674	20240326_BRUVS 8_R30_GX010004.MP4	96819	54.31765	1	50.26026	3907.15447	15.20803	-5534.48245	60.80179	3.62216	86.46383	1.83669	6774.70172	35.22664	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
GB-BV-041	58	20240326_BRUVS 8_L29_GX010005.MP4	97887	20240326_BRUVS 8_R30_GX010004.MP4	97032	54.43610	1	50.37871	-1249.11486	331.34218	-4692.78413	14.79969	4.44807	55.34237	7.60042	4867.47352	15.54278	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
GB-BV-041	59	20240326_BRUVS 8_L29_GX010005.MP4	98286	20240326_BRUVS 8_R30_GX010004.MP4	97431	54.65799	1	50.60060	294.40406	-286.53960	-1097.75202	1.02388	1.07310	3.11919	1.92857	1172.10844	20.14709	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
GB-BV-109	0	20240326_BRUVS 9_L31_GX010007.MP4	604	20240326_BRUVS 9_R32_GX010010.MP4	535	0.33589		-1.00000	-43.60505	12.60999	-740.68588	0.48313	0.46150	1.45356	2.39946	742.07546	3.56898								Sync		
GB-BV-109	1	20240326_BRUVS 9_L31_GX010007.MP4	4405	20240326_BRUVS 9_R32_GX010010.MP4	4336	2.44967	1	0.00000	2521.81282	1572.96048	-6202.14001	40.40146	25.26307	100.20109	1.88073	6877.52028	25.71303	Labridae		spp		2	AD	Passing			
GB-BV-109	17	20240326_BRUVS 9_L31_GX010007.MP4	16314	20240326_BRUVS 9_R32_GX010010.MP4	16245	9.07241	1	6.62273	49.86686	-27.47289	-1045.47596	0.66705	0.64758	2.81028	0.24981	1047.02504	3.02389	Unknown	Unknown	Unknown	0	1	AD	Passing			
GB-BV-109	24	20240326_BRUVS 9_L31_GX010007.MP4	20965	20240326_BRUVS 9_R32_GX010010.MP4	20896	11.65888	1	9.20921	1642.30422	299.78336	-2082.36724	9.92309	2.24327	12.99119	0.19199	2668.94858	38.75636	Plesiopidae	Trachinops	noarlungae	37316017	33	AD	Passing			
GB-BV-109	26	20240326_BRUVS 9_L31_GX010007.MP4	21803	20240326_BRUVS 9_R32_GX010010.MP4	21734	12.12490	1	9.67523	52.59615	-26.96771	-1084.57422	0.69182	0.67099	3.01762	0.07677	1086.18362	3.03172	Pempherididae		spp		1	AD	Passing			
GB-BV-109	32	20240326_BRUVS 9_L31_GX010007.MP4	52050	20240326_BRUVS 9_R32_GX010010.MP4	51981	28.94561	1	26.49594	362.60333	1000.51839	-3753.25636	4.03803	9.50005	35.25419	0.42261	3901.21155	16.02220	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
GB-BV-109	37	20240326_BRUVS 9_L31_GX020007.MP4	13200	20240326_BRUVS 9_R32_GX020010.MP4	13131	46.84685	1	44.39717	827.76273	295.73037	-1364.12858	3.10045	1.40463	5.29414	0.08013	1622.80448	32.86569	Dasyatidae	Bathytoshia	brevicaudata	37035001	1	AD	Passing			
GB-BV-109	50	20240326_BRUVS 9_L31_GX020007.MP4	32671	20240326_BRUVS 9_R32_GX020010.MP4	32602	57.67490	1	55.22523	-500.11935	125.10040	-1626.73392	2.22976	1.11784	6.89752	0.55915	1706.46790	17.63454	Trygonorrhinidae	Trygonorrhina	dumerilii	37027011	1	AD	Passing			
GB-BV-053	0	20240326_BRUVS 10_L33_GX010008.MP4	2605	20240326_BRUVS 10_R34_GX010010.MP4	2711	1.44867		-1.00000	-8.63477	96.29878	-686.50712	0.44501	0.45821	1.24198	6.84856	693.28208	8.23974								Sync		
GB-BV-053	5	20240326_BRUVS 10_L33_GX010008.MP4	17646	20240326_BRUVS 10_R34_GX010010.MP4	17752	9.81315	1	7.28673	-369.49763	-159.84939	-1941.85932	2.10848	1.43788	9.51052	0.31502	1983.15353	11.62565	Mullidae	Upeneichthys	stotti	37355030	1	AD	Passing			
GB-BV-053	6	20240326_BRUVS 10_L33_GX010008.MP4	17646	20240326_BRUVS 10_R34_GX010010.MP4	17752	9.81315	1	7.28673	-471.62670	-166.11684	-2085.64949	2.72242	1.56829	11.01227	0.31505	2144.75182	13.40920	Mullidae	Upeneichthys	stotti	37355030	1	AD	Passing			
GB-BV-053	8	20240326_BRUVS 10_L33_GX010008.MP4	20700	20240326_BRUVS 10_R34_GX010010.MP4	20806	11.51151	1	8.98510	-1204.10367	-345.24390	-1781.86388	5.65456	2.01224	8.48980	1.73919	2178.09501	35.04542	Labridae	Eupetrichthys	angustipes	37384105	1	AD	Passing			
GB-BV-053	14	20240326_BRUVS 10_L33_GX010008.MP4	61885	20240326_BRUVS 10_R34_GX010010.MP4	61991	34.41497	1	31.88856	-636.44482	277.69204	-5053.46018	8.44815	4.44798	63.19563	1.51883	5100.94448	7.91616	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
GB-BV-053	20	20240326_BRUVS 10_L33_GX020008.MP4	9571	20240326_BRUVS 10_R34_GX020010.MP4	9677	44.82872	1	42.30230	218.74078	-114.26421	-1730.64696	1.39016	1.17373	7.48408	0.72669	1748.15410	8.01428	Dasyatidae	Bathytoshia	brevicaudata	37035001	1	AD	Passing			
GB-BV-088	0	20240327_BRUVS 1_L15_GX010008.MP4	38763	20240327_BRUVS 1_R16_GX010011.MP4	38144	21.55654		-1.00000	-5.89566	60.30104	-595.06201	0.39170	0.38378	0.97919	10.50667	598.13859	6.06702								SYNC		
GB-BV-088	24	20240327_BRUVS 1_L15_GX010008.MP4	137108	20240327_BRUVS 1_R16_GX010011.MP4	136489	76.24728	1	52.72712	319.24209	-251.99817	-1471.06820	1.47479	1.34077	5.70996	0.72231	1526.25694	15.29855	Dasyatidae	Bathytoshia	brevicaudata	37035001	1	AD	Passing			
GB-BV-088	25	20240327_BRUVS 1_L15_GX010008.MP4	137143	20240327_BRUVS 1_R16_GX010011.MP4	136524	76.26675	1	52.74658	-145.41480	-221.66706	-2056.71038	1.44941	1.73210	10.81879	0.10655	2073.72595	7.13348	Dasyatidae	Bathytoshia	brevicaudata	37035001	1	AD	Passing			
GB-BV-088	26	20240327_BRUVS 1_L15_GX010008.MP4	138912	20240327_BRUVS 1_R16_GX010011.MP4	138293	77.25051	1	53.73034	817.09873	1815.87317	-6864.57978	14.83276	31.58046	120.74301	1.59877	7147.55212	16.40845	Carangidae		spp		2	AD	Passing			
GB-BV-088	27	20240327_BRUVS 1_L15_GX010008.MP4	138912	20240327_BRUVS 1_R16_GX010011.MP4	138293	77.25051	1	53.73034	821.37119	1796.61292	-7086.04522	15.37477	32.20676	128.52209	0.36407	7356.25622	15.80928	Carangidae		spp		2	AD	Passing			
GB-BV-088	28	20240327_BRUVS 1_L15_GX010008.MP4	138912	20240327_BRUVS 1_R16_GX010011.MP4	138293	77.25051	1	53.73034	916.51918	2218.40939	-8954.93880	21.49943	49.97290	204.70356	3.55334	9271.04506	15.24029	Carangidae		spp		2	AD	Passing			
GB-BV-088	29	20240327_BRUVS 1_L15_GX010008.MP4	138912	20240327_BRUVS 1_R16_GX010011.MP4	138293	77.25051	1	53.73034	548.38081	2069.68538	-9285.45980	14.03303	48.07591	219.06260	0.56752	9529.11763	13.23077	Carangidae		spp		1	AD	Passing			
GB-BV-088	30	20240327_BRUVS 1_L15_GX010008.MP4	138912	20240327_BRUVS 1_R16_GX010011.MP4	138293	77.25051	1	53.73034	785.77779	1786.24065	-8031.45744	16.69099	36.08563	164.46272	0.59846	8265.13225	13.89000	Carangidae		spp		1	AD	Passing			
GB-BV-088	31	20240327_BRUVS 1_L15_GX010008.MP4	138912	20240327_BRUVS 1_R16_GX010011.MP4	138293	77.25051	1	53.73034	2530.72511	1377.80680	-6644.73123	44.28145	24.02909	117.15823	1.50901	7242.60825	23.56655	Carangidae		spp		1	AD	Passing			
GB-BV-088	32	20240327_BRUVS 1_L15_GX010008.MP4	138912	20240327_BRUVS 1_R16_GX010011.MP4	138293	77.25051	1	53.73034	2554.15106	1127.88292	-5687.46908	38.55532	17.10171	86.78023	3.16962	6335.85922	26.25112	Carangidae		spp		1	AD	Passing			
GB-BV-088	33	20240327_BRUVS 1_L15_GX010008.MP4	138912	20240327_BRUVS 1_R16_GX010011.MP4	138293	77.25051	1	53.73034	2686.68128	1004.56193	-6245.87332	44.45160	16.69249	104.29519	2.28664	6873.01495	24.75658	Carangidae		spp		1	AD	Passing			
GB-BV-088	34	20240327_BRUVS 1_L15_GX010008.MP4	138912	20240327_BRUVS 1_R16_GX010011.MP4	138293	77.25051	1	53.73034	2213.33073	637.74187	-5705.12171	33.30462	9.89447	86.50610	0.61024	6152.55730	22.05756	Carangidae		spp		1	AD	Passing			
GB-BV-088	35	20240327_BRUVS 1_L15_GX010008.MP4	138912	20240327_BRUVS 1_R16_GX010011.MP4	138293	77.25051	1	53.73034	3289.15235	796.50165	-6657.81887	58.34382	14.29353	119.34028	3.03648	7468.56680	27.00550	Carangidae		spp		1	AD	Passing			
GB-BV-088	36	20240327_BRUVS 1_L15_GX010008.MP4	138912	20240327_BRUVS 1_R16_GX010011.MP4	138293	77.25051	1	53.73034	3210.65275	1179.23877	-5008.85140	42.52133	15.78889	67.69853	3.55545	6065.26896	34.41621	Carangidae		spp		1	AD	Passing			
GB-BV-170	0	20240327_BRUVS 2_L17_GX010010.MP4	6786	20240327_BRUVS 2_R18_GX010010.MP4	6337	3.77377		-1.00000	-1721.31701	325.71031	-5216.44072	22.65994	5.23120	68.94377	2.88161	5502.75142	18.58432								SYNC		
GB-BV-170	1	20240327_BRUVS 2_L17_GX010010.MP4	13169	20240327_BRUVS 2_R18_GX010010.MP4	12720	7.32343	1	1.51485	5445.31428	215.61231	-8286.39277	115.54529	6.67661	177.73889	14.92176	9917.77402	33.33554	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
GB-BV-170	20	20240327_BRUVS 2_L17_GX010010.MP4	52916	20240327_BRUVS 2_R18_GX010010.MP4	52467	29.42720	1	23.61862	2118.29199	387.19335	-3728.00128	20.51624	4.37543	36.68156	0.34261	4305.23788	30.03152	Carangidae		spp		1	AD	Passing			
